clip0.1_loss_lr0.01.csv
0.6928762793540955
0.6913135647773743
0.6908586621284485
0.6901669502258301
0.6891292929649353
0.6891961693763733
0.6885921955108643
0.6879530549049377
0.6873934864997864
0.6868996024131775
0.6862610578536987
0.6848487257957458
0.6836948394775391
0.6829339265823364
0.6801263093948364
0.6778554916381836
0.6751798391342163
0.6703764200210571
0.6637879014015198
0.6572898626327515
0.6497747898101807
0.6417333483695984
0.640151858329773
0.634091854095459
0.6277791857719421
0.6332152485847473
0.6294904947280884
0.6224256753921509
0.6253283023834229
0.6215689778327942
0.6169756054878235
0.6142963767051697
