smoothness,grad_norm
4.3508897,0.21413909
3.5442567,0.17415473
2.3267484,0.070431694
4.661005,0.14138426
2.8396647,0.012090806
3.1974993,0.109608404
4.646603,0.17837997
2.736871,0.052074578
1.0096158,0.020597843
2.2295165,0.043298606
2.4145007,0.030841637
4.0719347,0.08943957
2.9326773,0.042434726
4.1481056,0.12897687
2.8838398,0.037024036
6.5441923,0.102775835
2.9389524,0.07106392
2.3821163,0.0008123712
5.3262467,0.22345442
4.98771,0.1590702
3.5306125,0.0070418026
4.0778694,0.05128657
11.001113,0.23424171
16.04412,0.28773823
3.3346598,0.014141072
5.5487013,0.2860901
7.8541803,0.15985575
3.04641,0.055153757
5.8595667,0.17086123
7.456612,0.24662381
5.575131,0.08198548
4.7934437,0.14124425
3.4832947,0.023268426
4.971353,0.0532671
15.080531,0.30298996
5.6424537,0.1588874
4.4933715,0.19783095
3.4236345,0.17390262
3.07223,0.09359881
3.1366522,0.04276958
3.6324039,0.05297341
4.3897076,0.12865444
4.351018,0.057380326
9.542288,0.19504963
6.234288,0.22620097
2.8941429,0.019055722
9.074425,0.35003397
2.7912624,0.25780123
10.481388,0.1321504
7.7881403,0.28295764
2.5639098,0.019006202
6.31876,0.15196286
2.7881467,0.008620302
4.69757,0.08412596
2.9099755,0.05469319
1.5732979,0.037833318
3.2558112,0.09187571
18.926777,0.36438107
2.2189772,0.05915722
2.990422,0.04854389
12.742162,0.22736399
3.2373085,0.08783973
2.894825,0.050050337
3.7440841,0.14816415
9.24214,0.16624267
7.4661174,0.13760297
24.703535,0.3039887
2.9751346,0.08850947
6.4263825,0.14471535
3.77603,0.06966461
3.480203,0.23156513
5.491317,0.1792604
6.237848,0.3043554
2.5260017,0.044003077
2.676441,0.05729785
3.6853654,0.074324846
8.402894,0.11099854
2.717562,0.11157389
